RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,Win ,Loss,Conf W,Conf L,Non-Con W,Non-Con L,Road W,Road L,NETSOS,NETNonConfSOS,Q1 Win,Q1 Loss,Q2 Win,Q2 Loss,Q3 Win,Q3 Loss,Quadrant4,
2024-25-Chattanooga,2024-25,Chattanooga,SoCon,,,115,115,199,202,22,9,16,4,6,5,10,5,210,135,0,3,3,1,7,4,12,2
2024-25-SanFrancisco,2024-25,San Francisco,WCC,,,64,64,101,148,23,9,14,6,9,3,5,5,87,179,1,6,3,3,8,1,11,1
2024-25-Michigan,2024-25,Michigan,Big Ten,17,AQ,23,25,5,69,25,9,17,6,8,3,7,3,22,127,12,7,4,2,7,1,2,1
2024-25-WesternCaro.,2024-25,Western Caro.,SoCon,,,342,342,158,183,5,22,4,15,1,7,1,14,130,27,0,3,0,5,1,9,4,5
2024-25-NIU,2024-25,NIU,MAC,,,354,354,256,214,3,25,2,16,1,9,1,15,290,269,0,0,0,5,1,7,2,13
2024-25-MoreheadSt.,2024-25,Morehead St.,OVC,,,317,317,326,248,12,17,10,11,2,6,6,10,304,76,0,2,0,1,3,3,9,11
2024-25-UIW,2024-25,UIW,Southland,,,249,249,296,232,13,16,10,12,3,4,4,10,286,153,0,2,0,1,0,6,13,7
2024-25-VCU,2024-25,VCU,Atlantic 10,45,AQ,31,31,113,159,27,6,18,3,9,3,7,3,131,275,2,1,6,4,6,1,13,1
2024-25-NorthFlorida,2024-25,North Florida,ASUN,,,262,262,222,206,13,17,8,11,5,6,7,10,165,54,0,3,2,1,4,5,7,8
2024-25-Virginia,2024-25,Virginia,ACC,,,110,110,64,117,15,17,8,13,7,4,4,7,63,39,2,9,1,5,5,2,7,1
2024-25-LittleRock,2024-25,Little Rock,OVC,,,234,234,335,253,17,14,13,9,4,5,9,7,309,92,0,2,0,1,2,4,15,7
2024-25-Akron,2024-25,Akron,MAC,53,AQ,91,91,256,214,26,6,20,1,6,5,8,4,298,191,0,1,1,2,7,3,18,0
2024-25-SantaClara,2024-25,Santa Clara,WCC,,,57,57,92,140,20,12,12,7,8,5,6,5,98,159,2,4,4,3,5,4,9,1
2024-25-Alabama,2024-25,Alabama,SEC,6,AL,6,6,1,50,25,8,14,6,11,2,9,3,1,9,11,8,8,1,4,1,2,1
2024-25-SMU,2024-25,SMU,ACC,,,46,46,77,129,23,10,14,8,9,2,7,4,95,289,0,5,6,5,12,1,5,1
2024-25-NorthwesternSt.,2024-25,Northwestern St.,Southland,,,230,230,176,193,14,16,13,9,1,7,6,10,132,18,0,4,0,4,4,3,10,5
2024-25-BallSt.,2024-25,Ball St.,MAC,,,276,276,301,237,11,17,7,11,4,6,4,9,335,350,0,1,1,1,2,6,8,9
2024-25-Lafayette,2024-25,Lafayette,Patriot,,,283,283,346,258,12,20,8,12,4,8,3,14,353,311,0,1,0,2,0,5,12,12
2024-25-WestGa.,2024-25,West Ga.,ASUN,,,345,345,228,208,5,25,4,14,1,11,2,15,252,215,0,1,0,4,0,9,5,11
2024-25-Marshall,2024-25,Marshall,Sun Belt,,,177,177,270,217,18,13,13,7,5,6,5,9,295,270,0,1,0,3,3,5,15,4
2024-25-WesternIll.,2024-25,Western Ill.,OVC,,,337,337,355,260,9,19,6,14,3,5,4,11,360,323,0,0,1,1,1,5,7,13
2024-25-ArkansasSt.,2024-25,Arkansas St.,Sun Belt,,,94,94,192,199,23,10,15,6,8,4,8,5,217,148,1,1,2,3,4,4,16,2
2024-25-Florida,2024-25,Florida,SEC,4,AQ,4,4,26,88,30,4,17,4,13,0,7,3,18,261,11,4,9,1,4,1,6,1
2024-25-CoppinSt.,2024-25,Coppin St.,MEAC,,,359,359,292,230,5,24,4,11,1,13,1,17,213,107,0,3,0,5,0,4,5,12
2024-25-TCU,2024-25,TCU,Big 12,,,78,78,14,80,16,16,9,12,7,4,2,9,30,82,4,12,4,4,3,1,5,1
2024-25-TennesseeTech,2024-25,Tennessee Tech,OVC,,,292,292,337,254,13,17,10,11,3,6,5,10,305,96,0,3,0,1,0,3,13,10
2024-25-Harvard,2024-25,Harvard,Ivy League,,,256,256,203,203,11,15,7,7,4,8,5,10,225,274,0,2,1,2,2,5,8,6
2024-25-Nevada,2024-25,Nevada,Mountain West,,,79,79,87,134,17,16,9,13,8,3,3,8,88,173,1,7,2,6,4,3,10,1
2024-25-ColoradoSt.,2024-25,Colorado St.,Mountain West,48,AQ,47,47,82,131,25,9,19,4,6,5,7,4,85,139,3,5,7,2,4,2,11,1
2024-25-SaintFrancis,2024-25,Saint Francis,NEC,68,AQ,297,297,314,243,13,17,11,8,2,9,6,13,207,40,0,4,0,1,2,3,11,9
2024-25-ArizonaSt.,2024-25,Arizona St.,Big 12,,,74,74,6,70,13,19,4,17,9,2,3,8,9,25,4,14,3,4,2,1,4,1
2024-25-SouthernU.,2024-25,Southern U.,SWAC,,,224,224,340,255,17,12,15,4,2,8,9,10,209,23,0,5,1,1,0,2,16,5
2024-25-California,2024-25,California,ACC,,,125,125,73,124,14,19,7,15,7,4,2,11,72,108,1,8,1,7,4,3,8,1
2024-25-Maine,2024-25,Maine,America East,,,203,203,335,253,18,14,12,7,6,7,8,11,331,298,0,1,0,0,4,6,14,7
2024-25-Butler,2024-25,Butler,Big East,,,83,83,38,96,14,19,7,15,7,4,2,9,51,53,1,11,4,6,4,1,5,1
2024-25-OklahomaSt.,2024-25,Oklahoma St.,Big 12,,,95,96,42,99,15,17,7,14,8,3,2,10,44,310,1,14,5,2,3,1,6,1
2024-25-Oakland,2024-25,Oakland,Horizon,,,193,193,161,185,15,18,13,10,2,8,6,11,117,6,0,5,1,2,5,8,9,3
2024-25-SouthernUtah,2024-25,Southern Utah,WAC,,,306,306,187,198,9,19,4,13,5,6,3,11,188,134,0,2,0,3,2,7,7,7
2024-25-SetonHall,2024-25,Seton Hall,Big East,,,211,211,53,103,7,25,2,19,5,6,0,11,55,198,1,9,1,9,2,4,3,3
2024-25-StonyBrook,2024-25,Stony Brook,CAA,,,340,340,238,209,7,24,4,15,3,9,3,13,273,241,0,2,0,2,2,7,5,13
2024-25-Denver,2024-25,Denver,Summit League,,,300,300,183,197,8,21,5,12,3,9,3,12,248,250,0,1,0,3,2,11,6,6
2024-25-SaintJoseph's,2024-25,Saint Joseph's,Atlantic 10,,,76,76,111,157,22,12,13,8,9,4,4,6,124,238,1,3,3,4,8,3,10,2
2024-25-OregonSt.,2024-25,Oregon St.,WCC,,,85,85,149,175,19,12,10,9,9,3,3,7,101,244,1,7,2,2,4,1,12,2
2024-25-Stetson,2024-25,Stetson,ASUN,,,353,353,276,219,6,24,6,13,0,11,3,11,240,131,0,2,0,2,1,7,5,13
2024-25-Illinois,2024-25,Illinois,Big Ten,22,AL,17,17,17,83,21,12,13,9,8,3,5,5,10,22,8,10,7,2,0,0,6,1
2024-25-Dayton,2024-25,Dayton,Atlantic 10,,,67,67,81,130,21,10,12,7,9,3,5,4,96,56,3,3,2,6,10,1,6,1
2024-25-VMI,2024-25,VMI,SoCon,,,298,298,217,205,11,19,9,12,2,7,5,10,269,308,0,1,1,4,2,9,8,5
2024-25-Gonzaga,2024-25,Gonzaga,WCC,30,AQ,8,8,76,127,25,8,16,4,9,4,8,2,74,29,5,5,5,3,5,1,10,1
2024-25-NorthernColo.,2024-25,Northern Colo.,Big Sky,,,114,114,265,216,22,9,17,4,5,5,9,6,277,130,0,1,0,2,6,5,16,1
2024-25-Washington,2024-25,Washington,Big Ten,,,117,117,32,92,12,18,4,16,8,2,2,9,38,253,3,12,3,4,1,2,5,1
2024-25-AirForce,2024-25,Air Force,Mountain West,,,323,323,92,140,4,28,1,20,3,8,0,14,97,338,0,5,0,10,1,8,3,5
2024-25-EasternIll.,2024-25,Eastern Ill.,OVC,,,318,318,300,236,9,19,8,12,1,7,4,12,227,26,0,3,0,2,0,4,9,10
2024-25-BowlingGreen,2024-25,Bowling Green,MAC,,,289,289,301,237,12,18,8,11,4,7,5,8,321,314,0,1,0,2,2,6,10,9
2024-25-WeberSt.,2024-25,Weber St.,Big Sky,,,301,301,195,201,9,22,6,14,3,8,4,11,246,155,0,1,0,4,1,9,8,8
2024-25-Fla.Atlantic,2024-25,Fla. Atlantic,The American,,,111,111,107,153,17,15,11,9,6,6,6,7,113,103,0,4,2,4,3,5,12,2
2024-25-SFA,2024-25,SFA,Southland,,,273,273,228,208,11,17,7,13,4,4,6,9,219,116,0,3,0,2,3,2,8,10
2024-25-Pittsburgh,2024-25,Pittsburgh,ACC,,,61,61,57,107,17,15,8,13,9,2,3,9,68,70,1,9,4,3,5,3,7,1
2024-25-PurdueFortWayne,2024-25,Purdue Fort Wayne,Horizon,,,156,156,256,214,17,13,12,9,5,4,6,10,256,123,0,3,1,1,4,7,12,3
2024-25-NorthDakota,2024-25,North Dakota,Summit League,,,275,275,161,185,9,21,6,12,3,9,2,12,187,136,0,2,0,4,5,7,4,8
2024-25-Syracuse,2024-25,Syracuse,ACC,,,133,133,61,110,14,19,8,14,6,5,2,9,67,45,0,10,2,6,6,3,6,1
2024-25-GreenBay,2024-25,Green Bay,Horizon,,,338,338,174,191,4,27,2,19,2,8,1,17,220,113,0,2,0,3,0,13,4,9
2024-25-Bryant,2024-25,Bryant,America East,62,AQ,141,141,314,243,21,11,17,2,4,9,10,7,312,193,0,1,0,3,3,2,18,5
2024-25-TexasA&M,2024-25,Texas A&M,SEC,13,AL,18,18,7,72,22,10,11,8,11,2,5,5,7,36,7,9,9,1,1,1,5,1
2024-25-Duquesne,2024-25,Duquesne,Atlantic 10,,,149,149,99,147,12,19,8,11,4,8,2,8,143,333,0,1,3,7,6,6,3,5
2024-25-BYU,2024-25,BYU,Big 12,21,AL,25,24,50,102,24,9,15,7,9,2,6,5,45,313,8,7,6,2,4,1,6,1
2024-25-TexasSt.,2024-25,Texas St.,Sun Belt,,,198,198,228,208,14,16,9,10,5,6,4,10,283,299,0,0,1,5,4,6,9,5
2024-25-Fairfield,2024-25,Fairfield,MAAC,,,327,327,307,239,11,20,8,13,3,7,3,12,351,320,0,0,0,2,0,4,11,14
2024-25-PrairieView,2024-25,Prairie View,SWAC,,,356,356,307,239,4,27,4,15,0,12,2,19,180,30,0,4,0,3,0,4,4,16
2024-25-Hampton,2024-25,Hampton,CAA,,,212,212,199,202,14,16,9,11,5,5,4,9,266,246,0,1,0,4,3,6,11,5
2024-25-UCSantaBarbara,2024-25,UC Santa Barbara,Big West,,,140,140,199,202,19,13,13,10,6,3,7,7,193,363,0,3,0,3,5,5,14,2
2024-25-WesternKy.,2024-25,Western Ky.,CUSA,,,159,159,101,148,15,15,8,11,7,4,4,9,128,121,1,2,0,5,9,5,5,3
2024-25-Delaware,2024-25,Delaware,CAA,,,235,235,195,201,14,20,9,14,5,6,3,11,271,243,0,1,1,1,2,11,11,7
2024-25-AlabamaA&M,2024-25,Alabama A&M,SWAC,,,360,360,352,259,7,22,6,13,1,9,2,12,334,175,0,1,0,3,0,3,7,15
2024-25-Dartmouth,2024-25,Dartmouth,Ivy League,,,209,209,265,216,12,14,8,7,4,7,5,9,306,355,0,1,0,3,4,2,8,8
2024-25-Manhattan,2024-25,Manhattan,MAAC,,,243,243,346,258,16,13,12,9,4,4,8,7,348,236,0,1,0,1,2,1,14,10
2024-25-Idaho,2024-25,Idaho,Big Sky,,,269,269,227,207,12,19,9,11,3,8,5,11,251,162,0,1,0,4,3,7,9,7
2024-25-SouthDakota,2024-25,South Dakota,Summit League,,,233,233,248,211,16,14,10,8,6,6,4,11,259,248,0,3,0,2,3,5,13,4
2024-25-JamesMadison,2024-25,James Madison,Sun Belt,,,158,158,170,190,18,12,13,6,5,6,5,8,249,171,0,2,0,3,6,6,12,1
2024-25-Kansas,2024-25,Kansas,Big 12,28,AL,20,20,4,68,21,12,12,10,9,2,4,8,12,19,6,11,7,1,5,1,3,1
2024-25-ETSU,2024-25,ETSU,SoCon,,,148,148,228,208,17,13,12,7,5,6,6,9,310,347,0,0,2,3,3,7,12,3
2024-25-Bradley,2024-25,Bradley,MVC,,,80,80,123,163,25,8,17,6,8,2,8,3,169,297,1,1,2,6,11,2,11,1
2024-25-Vermont,2024-25,Vermont,America East,,,232,232,310,240,19,12,14,4,5,8,7,8,303,211,0,2,1,1,3,3,15,7
2024-25-Purdue,2024-25,Purdue,Big Ten,14,AL,19,19,3,66,22,11,14,8,8,3,5,6,13,10,7,10,9,1,2,1,4,1
2024-25-BostonU.,2024-25,Boston U.,Patriot,,,290,290,352,259,15,16,10,9,5,7,3,12,358,331,0,1,0,0,1,3,14,12
2024-25-MiddleTenn.,2024-25,Middle Tenn.,CUSA,,,105,106,95,145,20,11,13,7,7,4,8,5,138,149,0,2,1,5,14,4,5,1
2024-25-AustinPeay,2024-25,Austin Peay,ASUN,,,282,282,203,203,12,19,9,11,3,8,4,13,173,83,0,2,1,4,2,6,9,7
2024-25-DePaul,2024-25,DePaul,Big East,,,119,120,67,121,14,19,5,17,9,2,2,10,62,259,0,11,3,5,3,3,8,1
2024-25-UConn,2024-25,UConn,Big East,31,AL,32,32,59,109,23,10,15,7,8,3,7,4,54,63,6,6,7,3,4,1,6,1
2024-25-UtahSt.,2024-25,Utah St.,Mountain West,40,AL,37,37,89,135,25,7,16,6,9,1,7,4,86,105,2,4,8,3,5,1,10,1
2024-25-TexasSouthern,2024-25,Texas Southern,SWAC,,,285,285,311,242,12,17,12,7,0,10,6,12,177,13,0,4,0,3,0,3,12,7
2024-25-Merrimack,2024-25,Merrimack,MAAC,,,182,181,291,229,18,15,15,7,3,8,9,8,235,51,0,2,1,3,0,1,17,9
2024-25-Niagara,2024-25,Niagara,MAAC,,,322,322,340,255,10,20,6,14,4,6,3,13,340,256,0,1,0,2,1,2,9,15
2024-25-Charlotte,2024-25,Charlotte,The American,,,267,267,144,174,10,22,4,16,6,6,1,12,208,318,0,2,0,4,1,12,9,4
2024-25-UIC,2024-25,UIC,MVC,,,154,154,113,159,15,14,10,11,5,3,7,6,152,229,0,2,4,2,4,7,7,3
2024-25-FGCU,2024-25,FGCU,ASUN,,,173,173,248,211,17,14,13,6,4,8,7,9,255,146,0,1,1,4,2,5,14,4
2024-25-ClevelandSt.,2024-25,Cleveland St.,Horizon,,,174,174,251,212,18,12,15,7,3,5,7,7,276,126,0,2,0,2,6,6,12,2
2024-25-Liberty,2024-25,Liberty,CUSA,50,AQ,60,60,135,168,25,6,16,5,9,1,9,2,222,294,0,0,3,2,14,4,8,1
2024-25-WashingtonSt.,2024-25,Washington St.,WCC,,,112,112,104,150,19,14,9,11,10,3,4,7,93,150,1,7,3,5,4,1,11,2
2024-25-MurraySt.,2024-25,Murray St.,MVC,,,146,146,113,159,15,17,10,12,5,5,6,8,139,207,1,1,2,6,5,7,7,3
2024-25-TexasTech,2024-25,Texas Tech,Big 12,9,AL,7,7,35,94,25,8,16,6,9,2,8,2,47,296,10,5,3,3,6,1,6,1
2024-25-Lindenwood,2024-25,Lindenwood,OVC,,,313,313,332,251,13,17,11,11,2,6,3,12,268,37,0,3,0,0,1,4,12,10
2024-25-Marist,2024-25,Marist,MAAC,,,246,246,363,276,20,10,13,8,7,2,9,5,364,364,0,0,0,0,1,1,19,9
2024-25-MichiganSt.,2024-25,Michigan St.,Big Ten,7,AL,11,11,18,84,27,6,18,4,9,2,8,2,31,133,13,5,5,1,5,1,4,1
2024-25-LamarUniversity,2024-25,Lamar University,Southland,,,169,169,222,206,17,13,15,7,2,6,9,6,167,59,0,3,0,3,4,2,13,5
2024-25-CSUN,2024-25,CSUN,Big West,,,104,105,222,206,20,10,14,7,6,3,10,6,183,301,1,2,0,3,6,4,13,1
2024-25-HighPoint,2024-25,High Point,Big South,52,AQ,82,82,279,222,27,5,17,2,10,3,7,3,354,356,0,0,1,1,8,3,18,2
2024-25-Jacksonville,2024-25,Jacksonville,ASUN,,,181,182,217,205,17,13,13,7,4,6,7,9,176,55,0,3,0,4,5,2,12,4
2024-25-OldDominion,2024-25,Old Dominion,Sun Belt,,,293,293,251,212,13,20,11,11,2,9,5,7,296,262,0,1,1,2,3,7,9,10
2024-25-NorfolkSt.,2024-25,Norfolk St.,MEAC,63,AQ,183,183,329,250,21,10,14,3,7,7,8,9,245,100,0,2,1,2,4,3,16,3
2024-25-Miami(FL),2024-25,Miami (FL),ACC,,,225,225,67,121,7,24,3,17,4,7,0,10,69,99,0,8,0,9,3,4,4,3
2024-25-SacredHeart,2024-25,Sacred Heart,MAAC,,,254,254,327,249,14,18,11,11,3,7,5,11,347,281,0,1,0,0,1,7,13,10
2024-25-CentralConn.St.,2024-25,Central Conn. St.,NEC,,,168,168,364,283,23,7,16,3,7,4,12,3,363,319,0,0,1,1,1,1,21,5
2024-25-Queens(NC),2024-25,Queens (NC),ASUN,,,199,199,272,218,17,14,12,8,5,6,9,9,186,118,0,3,1,2,2,5,14,4
2024-25-UNI,2024-25,UNI,MVC,,,93,93,113,159,19,12,14,7,5,5,5,5,179,279,0,1,2,6,10,4,7,1
2024-25-SouthernCalifornia,2024-25,Southern California,Big Ten,,,70,70,18,84,16,17,8,14,8,3,3,7,43,254,3,13,4,2,3,2,6,1
2024-25-MissouriSt.,2024-25,Missouri St.,MVC,,,245,245,113,159,7,23,2,19,5,4,1,12,160,280,0,1,1,7,2,10,4,5
2024-25-St.Bonaventure,2024-25,St. Bonaventure,Atlantic 10,,,97,97,125,165,21,11,10,10,11,1,7,6,119,309,0,3,4,4,9,3,8,1
2024-25-NewMexicoSt.,2024-25,New Mexico St.,CUSA,,,144,144,109,156,14,15,10,9,4,6,8,6,123,110,1,3,3,2,4,7,6,3
2024-25-FresnoSt.,2024-25,Fresno St.,Mountain West,,,278,278,94,142,6,26,2,19,4,7,1,14,81,204,0,7,0,8,0,7,6,4
2024-25-UNLV,2024-25,UNLV,Mountain West,,,98,98,85,133,18,15,12,10,6,5,5,7,77,81,1,8,2,6,6,1,9,1
2024-25-PortlandSt.,2024-25,Portland St.,Big Sky,,,200,200,286,226,16,13,11,8,5,5,5,10,337,328,0,0,0,3,3,5,13,5
2024-25-WakeForest,2024-25,Wake Forest,ACC,,,69,69,73,124,21,11,13,8,8,3,6,6,61,49,2,8,6,1,7,2,6,1
2024-25-Louisville,2024-25,Louisville,ACC,29,AL,24,23,45,101,27,7,20,3,7,4,9,2,58,31,4,6,11,1,7,1,5,1
2024-25-Creighton,2024-25,Creighton,Big East,33,AL,38,38,33,93,24,10,17,6,7,4,6,5,53,50,6,6,5,4,8,1,5,1
2024-25-Tulane,2024-25,Tulane,The American,,,145,145,161,185,17,14,13,7,4,7,4,7,203,325,0,3,0,5,5,4,12,2
2024-25-SouthAlabama,2024-25,South Alabama,Sun Belt,,,123,123,270,217,19,11,13,6,6,5,8,6,263,219,0,1,1,4,5,1,13,5
2024-25-GeorgeMason,2024-25,George Mason,Atlantic 10,,,68,68,123,163,25,8,17,4,8,4,7,6,108,185,1,4,4,1,9,3,11,1
2024-25-Temple,2024-25,Temple,The American,,,164,164,152,179,16,15,9,10,7,5,3,9,196,326,0,2,2,3,5,7,9,3
2024-25-HoustonChristian,2024-25,Houston Christian,Southland,,,287,287,238,209,10,20,9,12,1,8,4,12,184,38,0,4,0,1,1,6,9,9
2024-25-UTMartin,2024-25,UT Martin,OVC,,,291,291,340,255,11,19,10,12,1,7,5,12,328,125,0,1,1,1,1,4,9,13
2024-25-NewOrleans,2024-25,New Orleans,Southland,,,346,346,160,184,4,27,2,18,2,9,3,15,116,24,0,6,0,2,2,6,2,13
2024-25-LouisianaTech,2024-25,Louisiana Tech,CUSA,,,126,126,125,165,17,12,9,10,8,2,5,7,189,317,0,2,2,1,8,8,7,1
2024-25-Miami(OH),2024-25,Miami (OH),MAC,,,147,147,286,226,23,9,16,5,7,4,6,7,280,221,0,2,1,2,5,2,17,3
2024-25-CoastalCarolina,2024-25,Coastal Carolina,Sun Belt,,,328,328,296,232,8,22,3,16,5,6,3,13,341,357,0,0,0,3,1,8,7,11
2024-25-SouthCarolina,2024-25,South Carolina,SEC,,,87,87,26,88,12,20,2,17,10,3,1,10,14,233,1,16,2,3,3,1,6,1
2024-25-Grambling,2024-25,Grambling,SWAC,,,325,325,324,247,9,22,9,12,0,10,4,12,200,15,0,5,0,0,0,4,9,13
2024-25-MontanaSt.,2024-25,Montana St.,Big Sky,,,186,186,187,198,14,18,10,10,4,8,3,14,194,79,0,3,0,3,2,8,12,4
2024-25-LoyolaMaryland,2024-25,Loyola Maryland,Patriot,,,308,308,346,258,11,19,7,13,4,6,5,12,352,302,0,1,0,1,1,4,10,13
2024-25-EastCarolina,2024-25,East Carolina,The American,,,176,176,151,177,17,14,11,9,6,5,4,6,232,334,0,1,2,3,4,8,11,2
2024-25-CentralArk.,2024-25,Central Ark.,ASUN,,,343,343,222,206,7,24,5,15,2,9,1,17,147,65,0,4,0,4,0,6,7,10
2024-25-SamHouston,2024-25,Sam Houston,CUSA,,,178,178,95,145,10,19,6,13,4,6,3,13,105,57,0,4,0,6,6,8,4,1
2024-25-Siena,2024-25,Siena,MAAC,,,259,259,301,237,14,18,9,12,5,6,4,10,345,278,0,1,1,1,1,6,12,11
2024-25-Ga.Southern,2024-25,Ga. Southern,Sun Belt,,,255,255,288,227,16,16,9,11,7,5,4,11,275,194,0,2,0,3,1,6,15,5
2024-25-USCUpstate,2024-25,USC Upstate,Big South,,,347,347,170,190,3,26,2,15,1,11,2,14,221,190,0,2,0,3,0,10,3,11
2024-25-SouthDakotaSt.,2024-25,South Dakota St.,Summit League,,,130,130,183,197,17,12,11,6,6,6,4,8,166,74,0,2,1,3,5,4,11,3
2024-25-Texas,2024-25,Texas,SEC,41,AL,39,39,45,101,19,15,8,13,11,2,4,6,16,286,7,10,3,5,2,1,7,1
2024-25-Arizona,2024-25,Arizona,Big 12,16,AL,12,12,9,74,22,12,16,7,6,5,6,5,4,34,10,11,4,1,4,1,4,1
2024-25-Fordham,2024-25,Fordham,Atlantic 10,,,239,239,109,156,11,21,4,16,7,5,2,10,126,223,0,3,0,5,6,9,5,4
2024-25-SouthernIll.,2024-25,Southern Ill.,MVC,,,195,195,108,154,12,19,9,13,3,6,5,7,142,138,0,1,0,7,6,9,6,2
2024-25-NorthAla.,2024-25,North Ala.,ASUN,,,113,113,292,230,22,10,16,5,6,5,7,9,282,252,0,1,0,3,2,6,20,0
2024-25-CalPoly,2024-25,Cal Poly,Big West,,,180,180,144,174,15,19,10,13,5,6,5,13,112,80,0,5,1,5,3,8,11,1
2024-25-Toledo,2024-25,Toledo,MAC,,,238,238,183,197,17,15,11,9,6,6,6,9,157,68,0,3,0,4,5,4,12,4
2024-25-DelawareSt.,2024-25,Delaware St.,MEAC,,,305,305,357,263,12,14,8,7,4,7,3,11,323,224,0,1,0,2,1,4,11,7
2024-25-St.Thomas(MN),2024-25,St. Thomas (MN),Summit League,,,118,118,263,215,21,10,14,5,7,5,7,8,300,271,0,1,1,3,6,5,14,1
2024-25-Mercyhurst,2024-25,Mercyhurst,NEC,,,336,336,360,269,12,16,9,7,3,9,4,14,327,232,0,2,0,3,0,1,12,10
2024-25-Bellarmine,2024-25,Bellarmine,ASUN,,,351,351,272,218,3,26,2,16,1,10,0,16,211,142,0,2,0,3,0,7,3,14
2024-25-UAlbany,2024-25,UAlbany,America East,,,263,263,329,250,15,16,9,9,6,7,8,8,356,349,0,0,0,2,2,5,13,9
2024-25-Alcorn,2024-25,Alcorn,SWAC,,,330,330,292,230,11,20,11,8,0,12,5,16,153,17,0,4,0,5,0,4,11,7
2024-25-A&M-CorpusChristi,2024-25,A&M-Corpus Christi,Southland,,,165,165,272,218,16,14,13,9,3,5,4,11,168,28,0,4,0,1,1,4,15,5
2024-25-CentralMich.,2024-25,Central Mich.,MAC,,,219,219,203,203,10,17,7,11,3,6,5,10,133,16,1,3,1,3,0,5,8,6
2024-25-TennesseeSt.,2024-25,Tennessee St.,OVC,,,250,250,346,258,14,16,13,9,1,7,4,10,350,222,0,1,0,1,1,5,13,9
2024-25-SeattleU,2024-25,Seattle U,WAC,,,155,155,158,183,12,18,9,9,3,9,4,11,158,87,1,1,1,3,0,11,10,3
2024-25-Portland,2024-25,Portland,WCC,,,288,288,135,168,10,20,7,12,3,8,3,9,102,305,0,6,0,4,2,6,8,4
2024-25-Houston,2024-25,Houston,Big 12,3,AQ,3,3,12,77,30,4,22,1,8,3,10,1,25,73,14,3,6,1,5,1,5,1
2024-25-Samford,2024-25,Samford,SoCon,,,116,116,187,198,20,10,12,7,8,3,9,6,182,111,0,2,3,2,5,6,12,1
2024-25-Rice,2024-25,Rice,The American,,,204,204,187,198,13,18,4,15,9,3,4,8,234,360,0,2,1,4,1,7,11,5
2024-25-Binghamton,2024-25,Binghamton,America East,,,311,311,345,257,12,17,7,10,5,7,5,12,355,344,0,1,0,0,0,7,12,9
2024-25-UTRGV,2024-25,UTRGV,Southland,,,251,251,256,214,12,15,8,12,4,3,2,11,178,52,0,4,0,1,0,5,12,5
2024-25-IllinoisSt.,2024-25,Illinois St.,MVC,,,121,121,128,166,18,14,11,11,7,3,5,7,174,288,0,1,1,5,7,6,10,2
2024-25-Lehigh,2024-25,Lehigh,Patriot,,,281,281,314,243,9,19,6,13,3,6,3,14,278,75,0,3,0,1,0,2,9,13
2024-25-Longwood,2024-25,Longwood,Big South,,,210,210,263,215,15,14,7,10,8,4,5,7,265,268,0,1,0,3,5,4,10,6
2024-25-Buffalo,2024-25,Buffalo,MAC,,,341,341,238,209,7,22,4,14,3,8,3,13,239,160,0,2,0,3,0,9,7,8
2024-25-KentSt.,2024-25,Kent St.,MAC,,,128,128,238,209,20,11,12,8,8,3,8,5,199,78,0,2,0,2,5,5,15,2
2024-25-KansasSt.,2024-25,Kansas St.,Big 12,,,75,75,29,90,16,17,10,12,6,5,3,9,32,172,5,10,3,6,3,1,5,1
2024-25-Pacific,2024-25,Pacific,WCC,,,295,295,130,167,7,24,4,15,3,9,2,13,100,124,0,6,1,6,3,3,3,9
2024-25-Baylor,2024-25,Baylor,Big 12,35,AL,30,30,9,74,18,14,11,11,7,3,3,9,8,12,5,12,7,1,1,1,5,1
2024-25-Lipscomb,2024-25,Lipscomb,ASUN,55,AQ,84,84,265,216,23,9,17,4,6,5,10,6,253,98,0,2,1,2,6,3,16,2
2024-25-TarletonSt.,2024-25,Tarleton St.,WAC,,,302,302,144,174,9,20,7,10,2,10,1,14,118,47,0,4,0,4,1,8,8,4
2024-25-UtahValley,2024-25,Utah Valley,WAC,,,108,108,228,208,23,8,17,2,6,6,10,6,287,283,0,0,0,5,10,2,13,1
2024-25-N.C.Central,2024-25,N.C. Central,MEAC,,,319,319,324,247,10,19,7,9,3,10,2,13,315,240,0,2,0,1,1,4,9,12
2024-25-Hawaii,2024-25,Hawaii,Big West,,,223,223,154,180,13,16,7,13,6,3,2,9,156,287,0,2,0,6,1,6,12,2
2024-25-WichitaSt.,2024-25,Wichita St.,The American,,,134,134,111,157,18,14,9,11,9,3,5,6,129,186,0,4,4,2,8,3,6,5
2024-25-Drexel,2024-25,Drexel,CAA,,,185,185,277,220,17,15,10,10,7,5,7,7,349,358,0,0,0,1,4,11,13,3
2024-25-Gardner-Webb,2024-25,Gardner-Webb,Big South,,,266,266,211,204,11,20,6,12,5,8,3,13,212,192,0,2,0,4,1,6,10,8
2024-25-Xavier,2024-25,Xavier,Big East,42,AL,45,45,61,110,21,11,13,8,8,3,5,7,59,144,1,9,8,2,5,1,7,1
2024-25-EastTexasA&M,2024-25,East Texas A&M,Southland,,,335,335,178,194,5,26,3,17,2,9,1,16,151,58,0,5,0,1,0,8,5,12
